species,treatment,stage,replicate,plantnumber,plotnumber ,awMPD,moisture,lightavailable,heightinitial,date,survived
Asctu,I,M,a,4,160,259.4928758,8.775,56.15212528,51,4,1
Asctu,I,M,a,5,160,259.4928758,8.775,56.15212528,59,4,1
Asctu,I,M,a,6,160,259.4928758,8.775,56.15212528,70,4,1
Monfi,IF,M,b,1,161,264.3002743,8.4,38.94736842,39,4,0
Monfi,IF,M,b,2,161,264.3002743,8.4,38.94736842,44,4,1
Monfi,IF,M,b,3,161,264.3002743,8.4,38.94736842,46,4,0
Monfi,IF,M,b,4,161,264.3002743,8.4,38.94736842,15,4,0
Spohe,I,M,a,1,162,203.0892363,5.225,43.75,21,4,0
Spohe,I,M,a,2,162,203.0892363,5.225,43.75,26,4,0
Spohe,I,M,a,3,162,203.0892363,5.225,43.75,59,4,1
Astaz,C,M,a,1,163,225.591391,5.425,48.52652259,33,4,0
Astaz,C,M,a,2,163,225.591391,5.425,48.52652259,17,4,1
Astaz,C,M,a,3,163,225.591391,5.425,48.52652259,32,4,1
Astaz,C,M,a,4,163,225.591391,5.425,48.52652259,37,4,1
Astaz,C,M,a,5,163,225.591391,5.425,48.52652259,29,4,1
Astaz,C,M,a,6,163,225.591391,5.425,48.52652259,24,4,0
Rudhi,I,M,a,1,164,241.8654133,7.575,33.3984375,30,4,1
Rudhi,I,M,a,2,164,241.8654133,7.575,33.3984375,48,4,1
Rudhi,I,M,a,3,164,241.8654133,7.575,33.3984375,39,4,1
Rudhi,I,M,a,4,164,241.8654133,7.575,33.3984375,33,4,0
Rudhi,I,M,a,5,164,241.8654133,7.575,33.3984375,24,4,0
Rudhi,I,M,a,6,164,241.8654133,7.575,33.3984375,35,4,0
Agafo,I,M,a,1,165,237.8739016,3.575,58.26771654,40,4,1
Agafo,I,M,a,2,165,237.8739016,3.575,58.26771654,47,4,0
Agafo,I,M,a,3,165,237.8739016,3.575,58.26771654,44,4,0
Agafo,I,M,a,4,165,237.8739016,3.575,58.26771654,53,4,1
Agafo,I,M,a,5,165,237.8739016,3.575,58.26771654,54,4,1
Agafo,I,M,a,6,165,237.8739016,3.575,58.26771654,53,4,0
Andge,I,M,b,1,166,138.6464391,5.25,37.81190019,182,4,1
Andge,I,M,b,2,166,138.6464391,5.25,37.81190019,171,4,1
Andge,I,M,b,3,166,138.6464391,5.25,37.81190019,258,4,1
Andge,I,M,b,4,166,138.6464391,5.25,37.81190019,221,4,1
Andge,I,M,b,5,166,138.6464391,5.25,37.81190019,153,4,1
Andge,I,M,b,6,166,138.6464391,5.25,37.81190019,110,4,0
Bougr,I,M,b,1,167,150.1918316,8,36.5234375,228,4,1
Bougr,I,M,b,2,167,150.1918316,8,36.5234375,217,4,1
Bougr,I,M,b,3,167,150.1918316,8,36.5234375,312,4,1
Bougr,I,M,b,4,167,150.1918316,8,36.5234375,138,4,0
Bougr,I,M,b,5,167,150.1918316,8,36.5234375,218,4,1
Bougr,I,M,b,6,167,150.1918316,8,36.5234375,320,4,1
Boucu,I,M,a,1,168,113.9232872,8.95,36.73469388,233,4,1
Boucu,I,M,a,2,168,113.9232872,8.95,36.73469388,261,4,1
Boucu,I,M,a,3,168,113.9232872,8.95,36.73469388,259,4,1
Boucu,I,M,a,4,168,113.9232872,8.95,36.73469388,275,4,1
Boucu,I,M,a,5,168,113.9232872,8.95,36.73469388,180,4,1
Liaas,C,M,a,1,169,246.6260175,5.625,44.24603175,29,4,1
Liaas,C,M,a,2,169,246.6260175,5.625,44.24603175,10,4,0
Liaas,C,M,a,3,169,246.6260175,5.625,44.24603175,54,4,0
Liaas,C,M,a,4,169,246.6260175,5.625,44.24603175,25,4,1
Sornu,C,M,a,1,170,184.328369,5.25,46.48760331,271,4,1
Sornu,C,M,a,2,170,184.328369,5.25,46.48760331,321,4,1
Sornu,C,M,a,3,170,184.328369,5.25,46.48760331,236,4,1
Sornu,C,M,a,4,170,184.328369,5.25,46.48760331,251,4,1
Panvi,IF,M,b,1,171,197.9096755,5.975,53.38809035,288,4,1
Panvi,IF,M,b,2,171,197.9096755,5.975,53.38809035,125,4,1
Panvi,IF,M,b,3,171,197.9096755,5.975,53.38809035,367,4,1
Panvi,IF,M,b,4,171,197.9096755,5.975,53.38809035,407,4,1
Panvi,IF,M,b,5,171,197.9096755,5.975,53.38809035,33,4,1
Panvi,IF,M,b,6,171,197.9096755,5.975,53.38809035,368,4,1
Boucu,I,M,b,1,172,150.493048,5.625,56.15079365,173,4,1
Boucu,I,M,b,2,172,150.493048,5.625,56.15079365,141,4,1
Boucu,I,M,b,3,172,150.493048,5.625,56.15079365,145,4,1
Boucu,I,M,b,4,172,150.493048,5.625,56.15079365,151,4,1
Boucu,I,M,b,5,172,150.493048,5.625,56.15079365,95,4,1
Asctu,C,M,b,1,173,255.5797196,6.375,51.78571429,48,4,1
Asctu,C,M,b,2,173,255.5797196,6.375,51.78571429,49,4,1
Asctu,C,M,b,3,173,255.5797196,6.375,51.78571429,36,4,1
Asctu,C,M,b,4,173,255.5797196,6.375,51.78571429,49,4,1
Asctu,C,M,b,5,173,255.5797196,6.375,51.78571429,61,4,1
Asctu,C,M,b,6,173,255.5797196,6.375,51.78571429,53,4,1
Monfi,IF,M,c,1,174,235.1367194,6.425,64.92374728,29,4,0
Monfi,IF,M,c,2,174,235.1367194,6.425,64.92374728,17,4,0
Monfi,IF,M,c,3,174,235.1367194,6.425,64.92374728,10,4,0
Monfi,IF,M,c,4,174,235.1367194,6.425,64.92374728,13,4,0
Astaz,IF,M,a,1,175,209.0776772,4.625,53.50318471,43,4,0
Astaz,IF,M,a,2,175,209.0776772,4.625,53.50318471,37,4,0
Astaz,IF,M,a,3,175,209.0776772,4.625,53.50318471,22,4,0
Astaz,IF,M,a,4,175,209.0776772,4.625,53.50318471,23,4,1
Astaz,IF,M,a,5,175,209.0776772,4.625,53.50318471,19,4,0
Astaz,IF,M,a,6,175,209.0776772,4.625,53.50318471,42,4,0
Asctu,I,M,b,1,176,255.2356556,6.525,47.54797441,48,4,0
Asctu,I,M,b,2,176,255.2356556,6.525,47.54797441,50,4,0
Asctu,I,M,b,3,176,255.2356556,6.525,47.54797441,48,4,1
Asctu,I,M,b,4,176,255.2356556,6.525,47.54797441,43,4,1
Asctu,I,M,b,5,176,255.2356556,6.525,47.54797441,42,4,0
Asctu,I,M,b,6,176,255.2356556,6.525,47.54797441,39,4,1
Ascsy,C,M,a,1,177,258.5050969,7.5,42.85714286,76,4,1
Ascsy,C,M,a,2,177,258.5050969,7.5,42.85714286,79,4,1
Ascsy,C,M,a,3,177,258.5050969,7.5,42.85714286,68,4,0
Ascsy,C,M,a,4,177,258.5050969,7.5,42.85714286,85,4,1
Asctu,IF,M,a,1,178,258.7614023,3.475,57.91583166,50,4,1
Asctu,IF,M,a,2,178,258.7614023,3.475,57.91583166,47,4,1
Asctu,IF,M,a,3,178,258.7614023,3.475,57.91583166,67,4,1
Asctu,IF,M,a,4,178,258.7614023,3.475,57.91583166,53,4,0
Asctu,IF,M,a,5,178,258.7614023,3.475,57.91583166,60,4,1
Asctu,IF,M,a,6,178,258.7614023,3.475,57.91583166,74,4,1
Schsc,I,M,a,1,179,153.8312597,5.125,56.16438356,139,4,1
Schsc,I,M,a,2,179,153.8312597,5.125,56.16438356,91,4,1
Schsc,I,M,a,3,179,153.8312597,5.125,56.16438356,95,4,1
Schsc,I,M,a,4,179,153.8312597,5.125,56.16438356,110,4,0
Schsc,I,M,a,5,179,153.8312597,5.125,56.16438356,167,4,1
Schsc,I,M,a,6,179,153.8312597,5.125,56.16438356,105,4,0
Schsc,IF,M,a,1,180,147.4284419,4.425,67.51968504,105,4,1
Schsc,IF,M,a,2,180,147.4284419,4.425,67.51968504,161,4,1
Schsc,IF,M,a,3,180,147.4284419,4.425,67.51968504,127,4,1
Schsc,IF,M,a,4,180,147.4284419,4.425,67.51968504,146,4,1
Schsc,IF,M,a,5,180,147.4284419,4.425,67.51968504,180,4,1
Schsc,IF,M,a,6,180,147.4284419,4.425,67.51968504,121,4,1
Bougr,IF,M,a,1,181,160.2718704,2.9,68.08080808,178,4,0
Bougr,IF,M,a,2,181,160.2718704,2.9,68.08080808,297,4,1
Bougr,IF,M,a,3,181,160.2718704,2.9,68.08080808,283,4,1
Bougr,IF,M,a,4,181,160.2718704,2.9,68.08080808,235,4,0
Bougr,IF,M,a,5,181,160.2718704,2.9,68.08080808,234,4,1
Bougr,IF,M,a,6,181,160.2718704,2.9,68.08080808,330,4,1
Sornu,IF,M,a,1,182,146.0120935,4.4,65.33864542,249,4,1
Sornu,IF,M,a,2,182,146.0120935,4.4,65.33864542,282,4,1
Sornu,IF,M,a,3,182,146.0120935,4.4,65.33864542,230,4,1
Sornu,IF,M,a,4,182,146.0120935,4.4,65.33864542,302,4,1
Monfi,I,M,a,1,183,250.7912826,7.075,47.26890756,21,4,0
Monfi,I,M,a,2,183,250.7912826,7.075,47.26890756,27,4,0
Monfi,I,M,a,3,183,250.7912826,7.075,47.26890756,16,4,0
Monfi,I,M,a,4,183,250.7912826,7.075,47.26890756,43,4,0
Sornu,C,M,b,1,184,110.5901312,7.25,43.46895075,74,4,0
Sornu,C,M,b,2,184,110.5901312,7.25,43.46895075,263,4,0
Sornu,C,M,b,3,184,110.5901312,7.25,43.46895075,214,4,1
Sornu,C,M,b,4,184,110.5901312,7.25,43.46895075,131,4,1
Monfi,C,M,a,1,185,247.3165984,4.325,49.17012448,38,4,0
Monfi,C,M,a,2,185,247.3165984,4.325,49.17012448,28,4,0
Monfi,C,M,a,3,185,247.3165984,4.325,49.17012448,39,4,0
Monfi,C,M,a,4,185,247.3165984,4.325,49.17012448,42,4,1
Ascsy,IF,M,b,1,186,255.7354652,5.95,53.2038835,63,4,1
Ascsy,IF,M,b,2,186,255.7354652,5.95,53.2038835,69,4,0
Ascsy,IF,M,b,3,186,255.7354652,5.95,53.2038835,90,4,0
Ascsy,IF,M,b,4,186,255.7354652,5.95,53.2038835,48,4,0
Schsc,IF,M,b,1,187,149.4028501,4.325,55.33980583,181,4,1
Schsc,IF,M,b,2,187,149.4028501,4.325,55.33980583,126,4,1
Schsc,IF,M,b,3,187,149.4028501,4.325,55.33980583,89,4,1
Schsc,IF,M,b,4,187,149.4028501,4.325,55.33980583,133,4,1
Schsc,IF,M,b,5,187,149.4028501,4.325,55.33980583,107,4,1
Schsc,IF,M,b,6,187,149.4028501,4.325,55.33980583,70,4,0
Boucu,IF,M,a,1,188,149.9966267,4.925,63.70967742,162,4,1
Boucu,IF,M,a,2,188,149.9966267,4.925,63.70967742,141,4,1
Boucu,IF,M,a,3,188,149.9966267,4.925,63.70967742,138,4,1
Boucu,IF,M,a,4,188,149.9966267,4.925,63.70967742,238,4,1
Boucu,IF,M,a,5,188,149.9966267,4.925,63.70967742,167,4,1
Andge,C,M,a,1,189,191.2507417,4.775,56.88405797,256,4,1
Andge,C,M,a,2,189,191.2507417,4.775,56.88405797,155,4,0
Andge,C,M,a,3,189,191.2507417,4.775,56.88405797,102,4,1
Andge,C,M,a,4,189,191.2507417,4.775,56.88405797,136,4,0
Andge,C,M,a,5,189,191.2507417,4.775,56.88405797,87,4,1
Andge,C,M,a,6,189,191.2507417,4.775,56.88405797,266,4,1
Spohe,C,M,a,1,190,145.6910794,5.475,66.92759295,105,4,0
Spohe,C,M,a,2,190,145.6910794,5.475,66.92759295,70,4,0
Spohe,C,M,a,3,190,145.6910794,5.475,66.92759295,81,4,0
Liaas,C,M,b,1,191,223.3803444,5.775,51.97628458,109,4,0
Liaas,C,M,b,2,191,223.3803444,5.775,51.97628458,10,4,0
Liaas,C,M,b,3,191,223.3803444,5.775,51.97628458,10,4,0
Liaas,C,M,b,4,191,223.3803444,5.775,51.97628458,33,4,1
Astaz,I,M,a,1,192,114.6076938,7,52.66393443,30,4,1
Astaz,I,M,a,2,192,114.6076938,7,52.66393443,47,4,1
Astaz,I,M,a,3,192,114.6076938,7,52.66393443,37,4,1
Astaz,I,M,a,4,192,114.6076938,7,52.66393443,25,4,0
Astaz,I,M,a,5,192,114.6076938,7,52.66393443,41,4,1
Astaz,I,M,a,6,192,114.6076938,7,52.66393443,38,4,0
Muhra,IF,M,a,1,193,110.383119,3.925,53.62903226,259,4,1
Muhra,IF,M,a,2,193,110.383119,3.925,53.62903226,217,4,1
Muhra,IF,M,a,3,193,110.383119,3.925,53.62903226,282,4,1
Muhra,IF,M,a,4,193,110.383119,3.925,53.62903226,314,4,0
Muhra,IF,M,a,5,193,110.383119,3.925,53.62903226,331,4,1
Muhra,IF,M,a,6,193,110.383119,3.925,53.62903226,340,4,1
Schsc,I,M,b,1,194,128.2663076,4.6,61.37787056,81,4,1
Schsc,I,M,b,2,194,128.2663076,4.6,61.37787056,97,4,1
Schsc,I,M,b,3,194,128.2663076,4.6,61.37787056,126,4,1
Schsc,I,M,b,4,194,128.2663076,4.6,61.37787056,91,4,0
Schsc,I,M,b,5,194,128.2663076,4.6,61.37787056,82,4,1
Schsc,I,M,b,6,194,128.2663076,4.6,61.37787056,128,4,1
Schsc,IF,M,c,1,195,144.6579543,5.025,66.45435244,102,4,1
Schsc,IF,M,c,2,195,144.6579543,5.025,66.45435244,130,4,1
Schsc,IF,M,c,3,195,144.6579543,5.025,66.45435244,96,4,1
Schsc,IF,M,c,4,195,144.6579543,5.025,66.45435244,63,4,0
Schsc,IF,M,c,5,195,144.6579543,5.025,66.45435244,93,4,1
Schsc,IF,M,c,6,195,144.6579543,5.025,66.45435244,88,4,1
Spohe,I,M,b,1,196,144.3032848,3.3,65.8008658,54,4,0
Spohe,I,M,b,2,196,144.3032848,3.3,65.8008658,89,4,1
Spohe,I,M,b,3,196,144.3032848,3.3,65.8008658,114,4,1
Monfi,I,M,b,1,197,256.8293966,3.35,44.10480349,10,4,0
Monfi,I,M,b,2,197,256.8293966,3.35,44.10480349,10,4,0
Monfi,I,M,b,3,197,256.8293966,3.35,44.10480349,34,4,0
Monfi,I,M,b,4,197,256.8293966,3.35,44.10480349,25,4,0
Rudhi,I,M,b,1,198,247.8164702,5.175,41.62995595,19,4,0
Rudhi,I,M,b,2,198,247.8164702,5.175,41.62995595,38,4,0
Rudhi,I,M,b,3,198,247.8164702,5.175,41.62995595,30,4,0
Rudhi,I,M,b,4,198,247.8164702,5.175,41.62995595,44,4,1
Rudhi,I,M,b,5,198,247.8164702,5.175,41.62995595,34,4,0
Rudhi,I,M,b,6,198,247.8164702,5.175,41.62995595,39,4,1
Andge,C,M,b,1,199,134.7682833,5.7,51.99063232,143,4,1
Andge,C,M,b,2,199,134.7682833,5.7,51.99063232,175,4,0
Andge,C,M,b,3,199,134.7682833,5.7,51.99063232,142,4,1
Andge,C,M,b,4,199,134.7682833,5.7,51.99063232,152,4,1
Andge,C,M,b,5,199,134.7682833,5.7,51.99063232,249,4,1
Andge,C,M,b,6,199,134.7682833,5.7,51.99063232,129,4,1
Boucu,C,M,a,1,200,166.6104849,6.8,60.9929078,78,4,1
Boucu,C,M,a,2,200,166.6104849,6.8,60.9929078,203,4,1
Boucu,C,M,a,3,200,166.6104849,6.8,60.9929078,225,4,1
Boucu,C,M,a,4,200,166.6104849,6.8,60.9929078,223,4,1
Boucu,C,M,a,5,200,166.6104849,6.8,60.9929078,190,4,1
Monfi,I,M,c,1,201,261.5831477,7.85,67.15686275,33,4,0
Monfi,I,M,c,2,201,261.5831477,7.85,67.15686275,14,4,0
Monfi,I,M,c,3,201,261.5831477,7.85,67.15686275,31,4,0
Monfi,I,M,c,4,201,261.5831477,7.85,67.15686275,19,4,0
Achmi,C,M,a,1,202,256.1660826,7.25,50.4950495,60,4,0
Achmi,C,M,a,2,202,256.1660826,7.25,50.4950495,15,4,0
Achmi,C,M,a,3,202,256.1660826,7.25,50.4950495,109,4,0
Achmi,C,M,a,4,202,256.1660826,7.25,50.4950495,51,4,0
Achmi,C,M,a,5,202,256.1660826,7.25,50.4950495,54,4,1
Achmi,C,M,a,6,202,256.1660826,7.25,50.4950495,55,4,1
Sornu,C,M,c,1,203,62.80044615,4.275,45.61403509,185,4,1
Sornu,C,M,c,2,203,62.80044615,4.275,45.61403509,173,4,1
Sornu,C,M,c,3,203,62.80044615,4.275,45.61403509,305,4,1
Sornu,C,M,c,4,203,62.80044615,4.275,45.61403509,278,4,1
Ascsy,I,M,b,1,204,264.3144949,6.05,47.93814433,66,4,0
Ascsy,I,M,b,2,204,264.3144949,6.05,47.93814433,29,4,0
Ascsy,I,M,b,3,204,264.3144949,6.05,47.93814433,78,4,0
Ascsy,I,M,b,4,204,264.3144949,6.05,47.93814433,72,4,0
Liaas,IF,M,b,1,205,251.5293804,5.375,55.01285347,30,4,0
Liaas,IF,M,b,2,205,251.5293804,5.375,55.01285347,10,4,0
Liaas,IF,M,b,3,205,251.5293804,5.375,55.01285347,107,4,1
Liaas,IF,M,b,4,205,251.5293804,5.375,55.01285347,60,4,0
Muhra,C,M,a,1,206,110.4700343,7.825,46.51162791,252,4,1
Muhra,C,M,a,2,206,110.4700343,7.825,46.51162791,272,4,1
Muhra,C,M,a,3,206,110.4700343,7.825,46.51162791,244,4,1
Muhra,C,M,a,4,206,110.4700343,7.825,46.51162791,264,4,1
Muhra,C,M,a,5,206,110.4700343,7.825,46.51162791,270,4,1
Muhra,C,M,a,6,206,110.4700343,7.825,46.51162791,305,4,1
Muhra,IF,M,b,1,207,137.0789951,8.525,46.43799472,240,4,1
Muhra,IF,M,b,2,207,137.0789951,8.525,46.43799472,292,4,1
Muhra,IF,M,b,3,207,137.0789951,8.525,46.43799472,269,4,1
Muhra,IF,M,b,4,207,137.0789951,8.525,46.43799472,282,4,1
Muhra,IF,M,b,5,207,137.0789951,8.525,46.43799472,183,4,1
Muhra,IF,M,b,6,207,137.0789951,8.525,46.43799472,237,4,1
Asctu,IF,M,b,1,208,241.497706,6.05,64.53333333,68,4,1
Asctu,IF,M,b,2,208,241.497706,6.05,64.53333333,55,4,1
Asctu,IF,M,b,3,208,241.497706,6.05,64.53333333,64,4,1
Asctu,IF,M,b,4,208,241.497706,6.05,64.53333333,54,4,1
Asctu,IF,M,b,5,208,241.497706,6.05,64.53333333,58,4,1
Asctu,IF,M,b,6,208,241.497706,6.05,64.53333333,64,4,1
Asctu,I,M,c,1,209,267.7182926,5.175,44.07216495,54,4,0
Asctu,I,M,c,2,209,267.7182926,5.175,44.07216495,50,4,1
Asctu,I,M,c,3,209,267.7182926,5.175,44.07216495,65,4,1
Asctu,I,M,c,4,209,267.7182926,5.175,44.07216495,60,4,1
Asctu,I,M,c,5,209,267.7182926,5.175,44.07216495,50,4,0
Asctu,I,M,c,6,209,267.7182926,5.175,44.07216495,50,4,1
Panvi,C,M,a,1,210,114.6141305,4.675,48.47715736,366,4,1
Panvi,C,M,a,2,210,114.6141305,4.675,48.47715736,190,4,1
Panvi,C,M,a,3,210,114.6141305,4.675,48.47715736,70,4,1
Panvi,C,M,a,4,210,114.6141305,4.675,48.47715736,250,4,0
Panvi,C,M,a,5,210,114.6141305,4.675,48.47715736,188,4,0
Panvi,C,M,a,6,210,114.6141305,4.675,48.47715736,232,4,0
Astaz,I,M,b,1,211,226.5867526,5.875,47.08994709,35,4,1
Astaz,I,M,b,2,211,226.5867526,5.875,47.08994709,20,4,0
Astaz,I,M,b,3,211,226.5867526,5.875,47.08994709,26,4,0
Astaz,I,M,b,4,211,226.5867526,5.875,47.08994709,25,4,1
Astaz,I,M,b,5,211,226.5867526,5.875,47.08994709,29,4,1
Astaz,I,M,b,6,211,226.5867526,5.875,47.08994709,33,4,1
Astaz,C,M,b,1,212,239.6132388,5.95,62.72965879,21,4,1
Astaz,C,M,b,2,212,239.6132388,5.95,62.72965879,29,4,0
Astaz,C,M,b,3,212,239.6132388,5.95,62.72965879,36,4,1
Astaz,C,M,b,4,212,239.6132388,5.95,62.72965879,31,4,1
Astaz,C,M,b,5,212,239.6132388,5.95,62.72965879,16,4,1
Astaz,C,M,b,6,212,239.6132388,5.95,62.72965879,29,4,1
Astaz,IF,M,b,1,213,238.2759439,6.425,44.70899471,49,4,1
Astaz,IF,M,b,2,213,238.2759439,6.425,44.70899471,29,4,1
Astaz,IF,M,b,3,213,238.2759439,6.425,44.70899471,13,4,1
Astaz,IF,M,b,4,213,238.2759439,6.425,44.70899471,26,4,1
Astaz,IF,M,b,5,213,238.2759439,6.425,44.70899471,35,4,1
Astaz,IF,M,b,6,213,238.2759439,6.425,44.70899471,45,4,1
Achmi,C,M,b,1,214,203.9678858,6.725,35.50135501,71,4,1
Achmi,C,M,b,2,214,203.9678858,6.725,35.50135501,43,4,1
Achmi,C,M,b,3,214,203.9678858,6.725,35.50135501,68,4,1
Achmi,C,M,b,4,214,203.9678858,6.725,35.50135501,63,4,0
Achmi,C,M,b,5,214,203.9678858,6.725,35.50135501,37,4,1
Achmi,C,M,b,6,214,203.9678858,6.725,35.50135501,62,4,0
Ascsy,C,M,b,1,215,248.7687431,6.65,54.79452055,68,4,0
Ascsy,C,M,b,2,215,248.7687431,6.65,54.79452055,55,4,0
Ascsy,C,M,b,3,215,248.7687431,6.65,54.79452055,42,4,0
Ascsy,C,M,b,4,215,248.7687431,6.65,54.79452055,84,4,0
Sornu,IF,M,b,1,216,144.8810429,7.15,50.68870523,282,4,1
Sornu,IF,M,b,2,216,144.8810429,7.15,50.68870523,360,4,0
Sornu,IF,M,b,3,216,144.8810429,7.15,50.68870523,234,4,1
Sornu,IF,M,b,4,216,144.8810429,7.15,50.68870523,230,4,1
Agafo,IF,M,a,1,217,265.6617374,1.4,55.01285347,42,4,1
Agafo,IF,M,a,2,217,265.6617374,1.4,55.01285347,40,4,0
Agafo,IF,M,a,3,217,265.6617374,1.4,55.01285347,35,4,0
Agafo,IF,M,a,4,217,265.6617374,1.4,55.01285347,48,4,1
Agafo,IF,M,a,5,217,265.6617374,1.4,55.01285347,47,4,0
Agafo,IF,M,a,6,217,265.6617374,1.4,55.01285347,56,4,0
Agafo,I,M,b,1,218,256.3366909,4.95,64.37994723,45,4,1
Agafo,I,M,b,2,218,256.3366909,4.95,64.37994723,44,4,0
Agafo,I,M,b,3,218,256.3366909,4.95,64.37994723,41,4,0
Agafo,I,M,b,4,218,256.3366909,4.95,64.37994723,50,4,0
Agafo,I,M,b,5,218,256.3366909,4.95,64.37994723,32,4,0
Agafo,I,M,b,6,218,256.3366909,4.95,64.37994723,37,4,1
Bougr,I,M,c,1,219,200.3930585,8.075,26.4781491,215,4,1
Bougr,I,M,c,2,219,200.3930585,8.075,26.4781491,281,4,0
Bougr,I,M,c,3,219,200.3930585,8.075,26.4781491,140,4,1
Bougr,I,M,c,4,219,200.3930585,8.075,26.4781491,162,4,1
Bougr,I,M,c,5,219,200.3930585,8.075,26.4781491,350,4,1
Bougr,I,M,c,6,219,200.3930585,8.075,26.4781491,290,4,1
Bougr,IF,M,b,1,220,118.2673693,6.55,45.19480519,253,4,1
Bougr,IF,M,b,2,220,118.2673693,6.55,45.19480519,305,4,1
Bougr,IF,M,b,3,220,118.2673693,6.55,45.19480519,254,4,1
Bougr,IF,M,b,4,220,118.2673693,6.55,45.19480519,247,4,1
Bougr,IF,M,b,5,220,118.2673693,6.55,45.19480519,281,4,1
Bougr,IF,M,b,6,220,118.2673693,6.55,45.19480519,245,4,1
Rudhi,IF,M,a,1,221,251.279583,6.425,45.71428571,19,4,1
Rudhi,IF,M,a,2,221,251.279583,6.425,45.71428571,32,4,1
Rudhi,IF,M,a,3,221,251.279583,6.425,45.71428571,48,4,1
Rudhi,IF,M,a,4,221,251.279583,6.425,45.71428571,40,4,1
Rudhi,IF,M,a,5,221,251.279583,6.425,45.71428571,45,4,0
Rudhi,IF,M,a,6,221,251.279583,6.425,45.71428571,20,4,1
Achmi,IF,M,a,1,222,226.9345334,6.225,63.1840796,29,4,0
Achmi,IF,M,a,2,222,226.9345334,6.225,63.1840796,56,4,0
Achmi,IF,M,a,3,222,226.9345334,6.225,63.1840796,86,4,0
Achmi,IF,M,a,4,222,226.9345334,6.225,63.1840796,68,4,1
Achmi,IF,M,a,5,222,226.9345334,6.225,63.1840796,69,4,1
Achmi,IF,M,a,6,222,226.9345334,6.225,63.1840796,92,4,0
Sornu,I,M,b,1,223,125.3564648,6.05,61.07055961,322,4,1
Sornu,I,M,b,2,223,125.3564648,6.05,61.07055961,267,4,1
Sornu,I,M,b,3,223,125.3564648,6.05,61.07055961,342,4,1
Sornu,I,M,b,4,223,125.3564648,6.05,61.07055961,204,4,0
Muhra,C,M,b,1,224,129.543323,7.85,60.28368794,290,4,1
Muhra,C,M,b,2,224,129.543323,7.85,60.28368794,257,4,1
Muhra,C,M,b,3,224,129.543323,7.85,60.28368794,286,4,1
Muhra,C,M,b,4,224,129.543323,7.85,60.28368794,338,4,1
Muhra,C,M,b,5,224,129.543323,7.85,60.28368794,244,4,1
Muhra,C,M,b,6,224,129.543323,7.85,60.28368794,268,4,1
Muhra,IF,M,c,1,225,95.90876233,5.2,34.53389831,270,4,1
Muhra,IF,M,c,2,225,95.90876233,5.2,34.53389831,280,4,1
Muhra,IF,M,c,3,225,95.90876233,5.2,34.53389831,284,4,0
Muhra,IF,M,c,4,225,95.90876233,5.2,34.53389831,281,4,0
Muhra,IF,M,c,5,225,95.90876233,5.2,34.53389831,244,4,0
Muhra,IF,M,c,6,225,95.90876233,5.2,34.53389831,250,4,1
Liaas,C,M,c,1,226,234.5896074,5.525,65.15463918,10,4,0
Liaas,C,M,c,2,226,234.5896074,5.525,65.15463918,10,4,0
Liaas,C,M,c,3,226,234.5896074,5.525,65.15463918,31,4,0
Liaas,C,M,c,4,226,234.5896074,5.525,65.15463918,10,4,0
Agafo,C,M,a,1,227,249.3648341,4.1,69.48176583,46,4,0
Agafo,C,M,a,2,227,249.3648341,4.1,69.48176583,35,4,1
Agafo,C,M,a,3,227,249.3648341,4.1,69.48176583,55,4,0
Agafo,C,M,a,4,227,249.3648341,4.1,69.48176583,46,4,1
Agafo,C,M,a,5,227,249.3648341,4.1,69.48176583,48,4,0
Agafo,C,M,a,6,227,249.3648341,4.1,69.48176583,28,4,0
Bougr,C,M,a,1,228,99.16338229,6.125,60.38461538,123,4,0
Bougr,C,M,a,2,228,99.16338229,6.125,60.38461538,173,4,0
Bougr,C,M,a,3,228,99.16338229,6.125,60.38461538,151,4,1
Bougr,C,M,a,4,228,99.16338229,6.125,60.38461538,173,4,1
Bougr,C,M,a,5,228,99.16338229,6.125,60.38461538,140,4,1
Bougr,C,M,a,6,228,99.16338229,6.125,60.38461538,169,4,1
Ascsy,I,M,c,1,229,266.9180899,6.425,53.05343511,92,4,1
Ascsy,I,M,c,2,229,266.9180899,6.425,53.05343511,63,4,0
Ascsy,I,M,c,3,229,266.9180899,6.425,53.05343511,80,4,1
Ascsy,I,M,c,4,229,266.9180899,6.425,53.05343511,89,4,1
Astaz,IF,M,c,1,230,264.638143,5.225,57.7540107,22,4,1
Astaz,IF,M,c,2,230,264.638143,5.225,57.7540107,45,4,1
Astaz,IF,M,c,3,230,264.638143,5.225,57.7540107,26,4,1
Astaz,IF,M,c,4,230,264.638143,5.225,57.7540107,24,4,0
Astaz,IF,M,c,5,230,264.638143,5.225,57.7540107,25,4,1
Astaz,IF,M,c,6,230,264.638143,5.225,57.7540107,15,4,1
Andge,I,M,c,1,231,112.7012545,7.225,50.98039216,155,4,1
Andge,I,M,c,2,231,112.7012545,7.225,50.98039216,180,4,1
Andge,I,M,c,3,231,112.7012545,7.225,50.98039216,248,4,0
Andge,I,M,c,4,231,112.7012545,7.225,50.98039216,217,4,1
Andge,I,M,c,5,231,112.7012545,7.225,50.98039216,176,4,1
Andge,I,M,c,6,231,112.7012545,7.225,50.98039216,137,4,1
Astaz,I,M,c,1,232,216.5669735,4.725,62.21033868,31,4,1
